Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
498	62.143173	232.51843	932.1476	0.0	67.6	91.191246	15.903902	95.76613	-15.45821	548900	-0.0024627924	11.226049	-0.00044461573	-11.034366	0.8218128	-9.443416e-05	379.13782501220703
499	92.2651	298.87082	874.1751	-136.05432	128.125	89.04538	23.159025	96.09855	-117.746925	550000	-0.0122097265	4.964622	0.00012685079	-4.775088	0.8424392	3.458359e-05	379.8120529651642
500	71.00819	245.9796	923.10645	0.0	77.84615	94.026505	10.36618	95.97329	-9.795743	551100	-0.07173643	0.8792768	-0.00018327683	-0.6500846	0.8638262	-2.8776607e-05	381.4578411579132
501	62.81506	208.33397	753.7807	0.0	84.25	88.7025	18.472944	95.90428	-27.319662	552200	-0.007944915	13.129606	-0.00054667145	-12.646779	0.8319523	1.5882444e-05	382.12332797050476
502	293.97214	415.73935	881.9164	0.0	334.0	93.18824	9.809384	96.206406	-0.3326819	553300	0.0051015005	3.135117	-0.00019715028	-2.9972422	0.8227906	0.00013538575	382.79707407951355
503	70.31962	250.5198	899.63684	-55.801453	85.666664	91.42644	19.653906	96.03826	-65.11714	554400	-0.02060803	7.0645247	-0.00087217987	-6.9144464	0.8235743	-0.00021374437	383.4667921066284
504	48.367783	191.7423	790.81366	-16.929134	63.5	90.48764	18.310038	95.98044	-46.07767	555500	-0.016394434	8.368503	-0.00051323324	-7.9840155	0.8331889	-0.00021010765	384.13368487358093
505	38.721844	185.70343	929.3242	0.0	42.625	92.78161	13.863021	95.96793	-4.2142534	556600	-0.0339861	1.2111707	-0.000670366	-1.0979531	0.8390474	0.00016281939	384.83053708076477
506	114.566444	303.11432	916.53156	0.0	125.875	91.55126	13.61027	95.9407	-11.353462	557700	-0.011460171	4.502366	-6.8617985e-05	-4.3757806	0.8628708	-0.00013972206	385.5198860168457
507	23.531986	184.29535	939.98914	-184.11333	39.703705	87.38389	29.576378	95.79487	-88.034515	558800	-0.010117522	82.01827	0.00023535918	-79.6619	0.8531294	-0.00013342239	386.18582701683044
508	72.02192	249.49126	936.2849	0.0	77.84615	92.95258	12.212777	96.01827	-17.848698	559900	-0.029848078	3.9087377	-8.714199e-05	-3.4895709	0.848209	5.752363e-06	386.87195801734924
509	75.725006	239.4635	832.9751	0.0	91.818184	90.78896	18.337612	96.067955	-31.795393	561000	0.012430663	30.199524	-0.0016446328	-30.038366	0.8452537	-0.00034107483	387.5241320133209
510	79.22682	237.68045	792.2682	0.0	100.9	89.31314	21.050074	96.05899	-21.927109	562100	-0.04459058	6.960336	-0.0011029169	-6.8017397	0.81825936	-0.00028846556	389.2046871185303
511	454.5672	454.5672	909.1344	0.0	500.5	93.349464	8.057009	96.74442	-2.1551025	563200	-0.09275773	1.236818	-0.0029678047	-1.0740353	0.86897033	0.00057265954	389.88295793533325
512	66.36426	314.82147	922.9355	-278.61902	114.111115	87.34611	28.053902	95.916626	-135.45584	564300	-0.032054555	88.71522	-0.0004079342	-72.84737	0.8229715	0.0005583176	390.5817120075226
513	100.32236	283.75446	902.90125	0.0	112.0	89.80166	16.66058	96.42407	-22.283833	565400	-0.023165781	8.532968	0.00040219352	-8.277674	0.8010088	0.00040275152	391.24143290519714
514	97.89101	276.8776	881.01904	0.0	112.0	90.74251	16.1774	96.25276	-83.54079	566500	0.019659327	13.2520485	-0.00013496727	-12.386845	0.84699756	0.000102186095	391.9318161010742
515	471.12137	471.12137	942.24274	0.0	500.5	91.88231	15.9532	98.30051	-30.947182	567600	0.000795743	14.580953	-0.00031467847	-14.467885	0.8415688	-0.00020552102	392.64489483833313
516	181.13805	362.2761	905.69025	0.0	200.8	93.98711	7.217567	95.924866	-8.037431	568700	-0.023330718	3.2257524	0.0001408197	-2.9546816	0.86903006	0.00016427641	393.33259201049805
517	299.9943	424.256	899.9829	0.0	334.0	91.80083	10.605421	95.85701	-3.872106	569800	-0.034139436	4.3527217	-0.00219943	-4.2320404	0.8340777	0.000568807	394.0047678947449
518	298.72055	422.45468	896.1617	0.0	334.0	93.211876	8.523981	96.02466	8.752388	570900	-0.026314473	1.70158	-0.00069085695	-1.5976939	0.86134654	0.000664373	394.68137311935425
519	123.82769	303.31467	866.7938	0.0	143.71428	89.34404	15.999702	95.78591	-4.014862	572000	-0.011476797	4.4003234	-0.00049953535	-4.2488556	0.83648765	0.0004899411	395.3942370414734
520	179.06857	358.13718	895.3429	0.0	200.8	93.226776	9.168586	95.93949	-17.16602	573100	0.016943887	8.020884	-0.0011603031	-7.65035	0.850469	-9.139083e-05	397.0555520057678
521	69.580666	250.61465	898.7346	-63.766663	85.416664	88.46305	24.081835	95.740234	-60.973057	574200	-0.0074048606	4.7985997	-2.540322e-05	-4.558945	0.8025774	0.00016184768	397.745805978775
522	232.8609	403.3269	931.4436	0.0	250.75	94.04294	7.314467	95.92584	-0.11744118	575300	-0.026832966	1.7757268	-0.00040021725	-1.6481088	0.8116236	0.00044108933	398.43548798561096
523	26.551931	142.98651	796.5579	0.0	34.3	89.54284	19.517048	96.114555	-29.864677	576400	-0.04503781	5.246969	-0.0012632571	-4.400436	0.87188536	0.00019095841	399.1182470321655
524	78.4964	248.22742	863.4604	0.0	91.818184	91.74278	13.552114	95.68678	-0.6348145	577500	-0.0007035936	5.325297	-0.000509582	-5.182251	0.83525497	0.00020852005	399.77328085899353
525	453.53735	453.53735	907.0747	0.0	500.5	92.92974	9.371347	95.6848	1.0373039	578600	-0.028138353	6.549323	-5.6188554e-05	-6.4175973	0.8271953	-0.000110153065	400.4462628364563
526	48.067783	198.18854	865.2201	0.0	56.5	88.85493	18.483747	95.92208	-30.528286	579700	0.009138081	6.094339	4.727114e-05	-5.5083504	0.8403435	0.000117026895	401.0939040184021
527	84.15321	266.1158	925.68536	0.0	91.818184	93.61084	10.408374	101.11337	-1.0772219	580800	-0.016229238	1.7326301	-0.00032976456	-1.5440848	0.83248574	4.5665747e-05	401.7514510154724
528	137.6955	307.8965	826.173	0.0	167.5	88.338	19.31783	95.983086	-30.636902	581900	-0.028950408	20.300205	-0.00023876503	-20.031956	0.83985615	0.000131277	402.436870098114
529	97.901764	276.908	881.11584	0.0	112.0	91.34991	13.654136	95.88484	-12.935869	583000	-0.011324491	3.905059	-0.0013410887	-3.7494855	0.8669669	0.0004910465	403.10907196998596
530	305.2986	431.75748	915.8959	0.0	334.0	91.561	12.133349	95.57677	-0.24252796	584100	-0.0439176	1.5821123	0.00019961223	-1.397997	0.79779935	-0.0002079006	404.7428250312805
531	57.120064	241.58342	920.9013	-121.220406	74.14286	89.630684	23.391607	96.05976	-99.08843	585200	-0.013642339	5.0603333	0.00026358757	-4.9211345	0.8181333	-8.259963e-05	405.4088759422302
532	69.35141	266.2026	901.73364	-138.86812	93.818184	90.27886	22.64964	96.02096	-71.03788	586300	-0.0027715573	23.92531	-0.00043603033	-23.354555	0.86044484	0.0001315028	406.0728690624237
533	207.74643	359.82733	830.9857	0.0	250.75	91.1631	16.602194	95.97873	-18.323893	587400	-0.01405538	13.295377	-9.236019e-05	-13.128447	0.81151044	-2.3492277e-05	406.74545907974243
534	317.68185	449.27002	953.0456	0.0	334.0	93.37807	10.878663	96.009926	-12.070585	588500	-0.011632126	3.9645357	-8.723326e-05	-3.768981	0.81701666	-6.521328e-05	407.3887300491333
535	36.15794	177.137	903.9485	0.0	40.96	89.18494	21.43483	95.949104	-70.52561	589600	-0.0024951138	8.986723	-0.001553182	-8.503829	0.8406667	9.878679e-05	408.11027908325195
536	83.35016	263.57635	916.85175	0.0	91.818184	90.89596	14.088055	95.710884	-1.5541403	590700	-0.043908402	2.8806877	0.0001687184	-2.5789008	0.84043807	-9.6043375e-05	408.78598380088806
537	33.922523	170.68466	772.54517	-94.094734	51.9	85.56331	27.096733	95.68407	-78.734276	591800	-0.081064135	5.5154195	-0.0012212545	-5.380866	0.82972485	0.0004899645	409.44671511650085
538	132.99127	325.76077	930.9389	0.0	143.71428	94.37267	7.6983995	95.864204	0.014832735	592900	-0.0511643	0.9319875	-0.0002818145	-0.83903044	0.8264524	0.00014064152	410.11897683143616
539	110.7485	293.013	885.988	0.0	125.875	94.03534	9.436626	95.821915	-0.5042467	594000	0.009195834	6.749732	-0.00049600005	-6.2575045	0.8171115	-0.00014623582	410.76979184150696
540	118.34802	264.63422	710.08813	0.0	167.5	88.94948	18.00302	96.14956	-14.841853	595100	0.006545451	78.59442	-5.2512623e-06	-78.29588	0.8203819	-0.00010152367	412.462660074234
541	87.275406	261.8262	872.754	0.0	100.9	85.97152	25.702284	95.98551	-54.47953	596200	-0.00985726	3.5344949	-0.0007675253	-3.404497	0.836391	-7.5685435e-05	413.12398505210876
542	226.07898	391.58026	904.3159	0.0	250.75	87.796104	27.813787	95.7557	-123.39973	597300	-0.03369324	89.31791	-0.00048610196	-88.99498	0.8180321	0.00012572939	413.8219618797302
543	75.75017	292.33505	883.27246	-201.52094	113.888885	90.322556	22.679722	95.73783	-141.6003	598400	0.0013938758	18.02833	-6.3562766e-05	-15.897515	0.8680691	1.2219982e-05	414.54793405532837
544	78.48791	260.31494	941.8549	0.0	84.25	92.40186	12.700615	95.476036	-26.666296	599500	0.016028292	3.028183	0.00019639544	-2.8639603	0.8193419	-0.00010607069	415.24729585647583
545	223.73386	387.51837	894.9354	0.0	250.75	94.064606	7.200587	95.87196	-15.707472	600600	-0.017376076	2.779422	-4.9527735e-05	-2.2286224	0.8222747	5.5314493e-05	415.9490931034088
546	48.040638	198.07661	864.7315	0.0	56.5	91.898285	15.125615	95.69425	-47.146317	601700	-0.016761428	10.249656	-0.000279665	-9.550769	0.8425136	0.00011043502	416.6368169784546
547	170.7547	295.7558	683.0188	0.0	250.75	88.89428	20.221327	98.23625	-42.070194	602800	-0.06405728	93.59111	3.132224e-05	-93.02546	0.82756126	1.1512935e-05	417.38404297828674
548	96.291626	272.35382	866.62463	0.0	112.0	88.930984	19.890299	96.277214	-31.629347	603900	-0.048784055	61.01078	-0.00037693977	-60.794044	0.8508673	-0.00011032695	418.1283600330353
549	159.02733	355.59592	954.164	0.0	167.5	92.726685	11.295116	95.88587	-59.134098	605000	0.012209983	4.099631	-0.00074889977	-3.8533397	0.83598864	-3.14848e-07	418.8767020702362
550	447.12756	447.12756	894.2551	0.0	500.5	93.81126	9.072799	97.133194	3.998104	606100	-0.041149914	2.0758865	-0.0002458319	-1.8126457	0.80311704	-1.5447493e-05	420.74614119529724
551	59.53148	247.86668	869.34845	-154.97072	85.75	89.54096	23.884596	96.06317	-104.061104	607200	-0.026521558	8.8658	-0.0004768651	-7.740225	0.8305265	9.8760565e-06	421.4014210700989
552	132.24881	323.94214	925.7417	0.0	143.71428	94.17872	7.777382	96.15761	-0.6179209	608300	-0.048254848	1.3894948	-0.0007006973	-1.2789905	0.83319473	-3.3966546e-05	422.07383489608765
553	33.694057	197.10583	872.0396	-198.15846	51.9	87.36422	26.561747	95.8109	-120.32321	609400	-0.028109005	26.917677	-0.0006189663	-19.548008	0.8587827	4.0186347e-05	422.7654330730438
554	116.74182	285.9579	817.19275	0.0	143.71428	87.01112	20.288189	95.75802	-16.580803	610500	-0.013435387	6.0276403	-0.00036587473	-5.8096066	0.8659193	-4.849824e-05	423.4651141166687
555	160.26352	446.32077	909.6243	-268.57028	256.75	90.645096	23.844778	95.47409	-102.92042	611600	-0.021012977	80.92335	-0.00027515925	-65.40366	0.82700837	-0.00013305139	424.1597580909729
556	122.893326	301.02594	860.2533	0.0	143.71428	92.662926	10.888196	96.25068	-8.40071	612700	-0.010719575	10.096614	1.8607825e-05	-9.802888	0.831785	-2.8411449e-05	424.84854102134705
557	875.9498	0.0	875.9498	875.9498	1000.0	93.863594	6.089553	96.272	21.34152	613800	-0.042541783	1.728815	-0.00018670782	-1.4495301	0.8237557	1.7113252e-05	425.50215697288513
558	42.821087	196.23085	942.0639	0.0	46.409092	93.218445	13.519253	95.92211	-17.559021	614900	-0.015682913	5.7975755	-0.00028741546	-5.192762	0.83081335	-3.705366e-05	426.18301796913147
559	108.270966	286.45804	866.1677	0.0	125.875	92.18421	11.973369	95.80617	-4.5706882	616000	-0.02345606	7.464484	4.9892813e-05	-7.3030653	0.8146688	4.310551e-05	426.95715403556824
560	80.80008	228.53714	727.2007	0.0	112.0	86.24006	23.257402	96.071754	-23.267746	617100	-0.0046282317	18.948078	-0.00034800265	-17.115288	0.7926301	2.0052763e-05	428.755765914917
561	280.10684	396.13092	840.32056	0.0	334.0	91.25969	14.482774	96.052	-24.484526	618200	0.0039782925	14.819909	-0.0003853757	-14.499565	0.82417077	-6.9929985e-05	429.5232319831848
562	151.09816	337.86572	906.5889	0.0	167.5	91.220695	13.457647	96.24118	-3.30893	619300	-0.03354324	8.48803	-8.311123e-05	-8.259377	0.82635903	-3.405292e-05	430.18013095855713
563	31.792883	185.71635	868.5151	-163.3348	47.772728	86.5606	26.765768	95.92152	-92.02732	620400	-0.016764464	45.835747	-0.00036860816	-42.839226	0.8283987	-2.4899922e-05	430.8467130661011
564	52.273235	188.47383	731.8253	0.0	72.35714	88.21709	22.55896	95.89655	-78.514656	621500	-0.021153964	10.374209	-3.894791e-05	-9.216851	0.8009929	1.6578084e-05	431.5283269882202
565	37.272644	235.78328	821.1285	-238.58644	80.92308	85.33574	33.18986	96.06451	-127.55195	622600	-0.009560568	39.978394	-0.0013086786	-31.358131	0.81717646	2.3189079e-05	432.29081892967224
566	254.71645	360.22348	764.14935	0.0	334.0	90.17367	17.77266	96.0646	-64.093925	623700	-0.021990743	10.025907	-0.00027826987	-9.534116	0.8523661	3.1480842e-05	433.02442502975464
567	59.629265	214.99635	834.8097	0.0	72.35714	92.69089	13.901021	98.925865	-46.356937	624800	-0.013952749	6.5407567	0.00011887029	-6.252963	0.83182263	-8.855001e-06	433.78085803985596
568	95.7807	270.90872	862.0263	0.0	112.0	93.06237	10.514943	95.694595	-12.989686	625900	-0.024366843	2.53186	-3.789179e-05	-2.3634512	0.82237864	3.4396566e-05	434.51957297325134
569	46.550747	186.20299	791.3627	0.0	59.764706	91.350525	16.553364	95.854904	-46.88451	627000	-0.04309115	5.9605803	-0.00014542788	-5.7808175	0.8392283	0.00011641565	435.277370929718
570	98.90927	279.75766	890.1835	0.0	112.0	89.72546	19.234915	96.0044	-49.474518	628100	0.014137956	28.917244	-0.0019255178	-28.720268	0.81478703	-0.00042993054	437.01839995384216
571	101.37662	286.7364	912.3895	0.0	112.0	91.82797	12.928049	95.85353	-1.4259806	629200	-0.058562823	2.3018713	8.72463e-06	-2.0911782	0.811084	3.1322892e-05	437.68888211250305
572	30.20452	200.10735	760.53314	-277.26083	64.5625	85.81425	31.064589	95.92471	-119.228264	630300	0.015357241	82.81657	-0.0001699999	-70.636345	0.8223381	-0.00010945404	438.3806371688843
573	88.06031	264.18094	880.6031	0.0	100.9	87.97509	25.416197	96.405106	-108.70784	631400	-0.025784196	55.74389	-0.00015600212	-55.03644	0.8151034	8.187844e-05	439.1120810508728
574	152.24524	439.9494	888.2316	-279.2507	254.75	90.51542	24.388226	95.792336	-166.68478	632500	0.0037823312	30.596308	-0.0005306925	-20.639599	0.7985361	1.5415142e-05	439.80837392807007
575	66.24433	240.59473	898.96375	-37.78739	77.92308	92.628235	14.16723	96.37796	-176.36569	633600	0.021503594	31.986332	-0.0017205589	-30.603743	0.85879385	-0.00013025901	440.4787938594818
576	65.00574	195.01721	650.0574	0.0	100.9	88.59685	22.013369	95.81595	-73.39585	634700	0.011265841	33.950386	-0.00037937425	-29.68956	0.84395194	-0.00010074182	441.1374921798706
577	253.739	358.84113	761.217	0.0	334.0	89.467224	20.465286	95.91893	-36.4639	635800	-0.027174328	7.8630166	0.00021161139	-7.656188	0.7979754	9.16174e-05	441.8423819541931
578	213.17308	369.2266	852.6923	0.0	250.75	92.54755	12.295662	96.26755	-1.6099663	636900	-0.032527227	7.4502726	-3.674999e-05	-7.233735	0.8054083	-6.6639077e-06	442.5232779979706
579	82.16475	246.49428	821.6475	0.0	100.9	92.657455	12.579116	95.92453	-15.938719	638000	-0.053875588	3.0529704	-0.00024450943	-2.7567077	0.81478786	5.7224686e-05	443.1924240589142
580	51.033054	231.03217	938.5116	-121.98275	64.5625	90.81741	24.42419	95.86443	-129.94012	639100	0.020820132	27.744505	-1.0821968e-06	-26.972805	0.8170514	4.1972235e-05	445.02723503112793
581	188.48428	376.96854	942.42145	0.0	200.8	94.01939	7.282342	95.80392	-1.4152937	640200	-0.020072022	1.3358203	-0.00066650286	-1.1955732	0.81887114	-0.00012022287	445.7756791114807
582	404.90775	404.90775	809.8155	0.0	500.5	91.42304	13.390515	95.96139	-7.6166644	641300	-0.05664508	6.112923	1.2066215e-05	-5.899515	0.81875396	-1.1378527e-06	446.4840679168701
583	466.74252	466.74252	933.48505	0.0	500.5	95.32243	3.2204227	95.96179	24.168262	642400	-0.04849301	1.1893289	-0.00028676912	-0.99040294	0.8421752	0.00012234379	447.24272203445435
584	309.14474	509.67404	818.8188	-200.5293	511.5	88.709076	25.796083	95.66865	-130.64717	643500	-0.009872044	18.253836	-0.00076443143	-16.394585	0.79459196	0.00035160038	447.93646717071533
585	32.197002	217.64622	930.0037	-204.80424	55.894737	87.28901	32.670418	96.08515	-124.2152	644600	0.01667166	35.68921	-0.00042663515	-34.884953	0.8577636	-0.0002809815	448.7020058631897
586	64.27496	231.74667	899.8495	0.0	72.35714	92.125	13.255935	95.793564	-100.76422	645700	-0.0015597729	16.329422	-0.00047423656	-15.038394	0.8269756	-0.00024261388	449.5219910144806
587	14.350691	161.50006	824.1039	-205.69032	37.13793	80.55186	39.915157	95.79634	-139.52171	646800	0.007115149	32.54343	-0.00010870583	-31.135748	0.8378296	-7.193405e-05	450.28536319732666
588	59.04679	280.6385	864.49603	-274.02814	102.7	88.47643	26.667019	95.79142	-143.16782	647900	-0.0017840377	50.18906	-0.00028001994	-41.64047	0.83033013	2.9920746e-05	451.02363991737366
589	107.99529	264.53336	755.96704	0.0	143.71428	86.04249	24.683384	95.90594	-53.94961	649000	0.011860643	33.750824	0.00032878388	-33.35372	0.81103396	0.00013389398	451.7023022174835
590	40.491398	166.95032	728.84515	0.0	56.5	87.52898	24.12261	95.99597	-87.3138	650100	0.01964143	12.56679	-0.00020036846	-12.11433	0.8126564	-6.23114e-05	453.5039029121399
591	42.836243	181.73878	813.8886	0.0	53.57895	88.01647	20.592428	96.146545	-29.927723	651200	-0.04275392	6.3239474	-0.00055228174	-5.825915	0.8122392	7.7583005e-05	454.2441461086273
592	58.90067	202.96042	731.6618	-24.853752	84.416664	87.26365	22.541924	95.91408	-70.54618	652300	-0.021475608	10.365281	-0.00057803094	-9.117072	0.8008164	6.359685e-05	455.0842709541321
593	66.64598	240.2955	933.04376	0.0	72.35714	93.414215	11.977701	96.192696	-5.4710207	653400	-0.008060062	13.591611	-0.0004746234	-13.174167	0.8026874	-4.8035276e-05	455.7691161632538
594	93.93219	281.79654	939.3219	0.0	100.9	91.88779	14.260018	96.0326	-30.581078	654500	-0.036767766	12.654898	-0.00032681972	-12.301963	0.84095305	0.00011823397	456.5023720264435
595	175.0704	350.1408	875.352	0.0	200.8	93.45462	9.48663	96.06491	-5.093606	655600	-0.038860273	3.5000007	-2.5086105e-05	-3.0453937	0.81349224	5.0365164e-05	457.2600290775299
596	312.8989	442.50583	938.69666	0.0	334.0	94.17752	6.840334	95.999916	0.33343267	656700	-0.069748975	1.8841138	-7.819384e-05	-1.4861355	0.8025549	6.1993625e-05	457.9875280857086
597	61.269764	220.91127	857.7767	0.0	72.35714	90.18487	18.21334	95.94679	-24.936333	657800	0.0138981845	30.331125	-0.00227883	-30.166582	0.8233968	-0.0003892978	458.80351305007935
598	92.9314	278.7942	929.31396	0.0	100.9	94.02971	9.016574	95.868195	-0.6910105	658900	0.004329518	1.8661983	-0.00016415911	-1.6994542	0.8179343	-2.379263e-05	459.7140951156616
599	53.034016	212.13608	901.57825	0.0	59.764706	91.95093	14.471362	96.13068	-0.8638389	660000	0.023430046	15.4522705	-0.00021138974	-15.179488	0.8427565	-4.3645527e-05	460.4639320373535
600	34.26895	187.41153	814.2672	-163.15714	54.789474	84.43976	31.341896	95.70297	-125.95688	661100	-0.003611764	7.400481	-0.0005833404	-7.018756	0.84798217	0.00015685352	462.34941506385803
601	51.706425	206.8257	879.0092	0.0	59.764706	91.00212	14.393	95.77895	-33.478535	662200	-0.048723876	9.120011	-2.3894012e-05	-8.8645315	0.829658	0.00011977047	463.0909950733185
602	92.09158	260.47433	828.8242	0.0	112.0	91.74049	12.957463	95.704506	-9.155428	663300	-0.006025562	4.6285973	-0.00028712582	-4.333039	0.8284244	2.3674476e-05	463.8873929977417
603	59.320103	221.95549	889.8015	0.0	67.6	89.72824	18.629408	95.821884	-12.085738	664400	-0.009452692	6.2233996	2.6844442e-05	-5.847164	0.82417643	-0.00013102117	464.58207297325134
604	817.69965	0.0	817.69965	817.69965	1000.0	90.42847	14.281563	95.92263	13.166442	665500	-0.013122691	4.9650397	-3.6284328e-06	-4.838186	0.8482738	0.00019617972	465.35411286354065
605	106.856926	282.71683	854.8554	0.0	125.875	86.92051	22.774643	95.758286	-80.48765	666600	-0.028809005	3.8839817	-0.000724867	-3.622899	0.8053364	-1.6779277e-05	466.1557779312134
606	219.66797	380.47607	878.6719	0.0	250.75	92.886566	9.317414	95.67698	-0.7849431	667700	-0.111619025	0.55685633	-3.232807e-05	-0.22130749	0.7938869	3.6073518e-05	466.8832161426544
607	43.022655	182.52965	817.4304	0.0	53.57895	89.995636	17.741243	95.94681	-30.014845	668800	-0.0004211548	8.929222	7.1370334e-05	-8.668177	0.78982747	-7.7862605e-05	467.5581741333008
608	182.97427	365.94855	914.8714	0.0	200.8	94.648285	6.713809	96.01923	-0.8281555	669900	-0.046237677	0.58921236	-0.00010826066	-0.50614417	0.80853266	6.0265364e-05	468.20899081230164
609	61.572598	204.21321	738.87115	0.0	84.25	88.44542	21.825382	95.91717	-24.763708	671000	-0.020377891	11.296598	-7.629208e-05	-11.152094	0.7897164	2.3832457e-05	468.8737151622772
610	193.59247	335.31198	774.3699	0.0	250.75	91.34385	14.932528	95.853096	-47.16761	672100	-0.03558753	5.13212	-0.0005453564	-4.9163876	0.8119178	6.265852e-05	470.6166229248047
611	305.1961	431.6125	915.5883	0.0	334.0	93.96815	6.8789325	95.93571	-0.9092059	673200	-0.04759113	3.934241	-2.0131469e-05	-3.7821298	0.869842	1.862152e-05	471.2865309715271
612	313.11514	442.81168	939.3454	0.0	334.0	94.28631	4.662213	95.536575	-0.38928246	674300	-0.111493364	0.28142023	-0.00036656111	-0.16983101	0.8520003	5.7673726e-05	471.9699831008911
613	83.2033	263.11197	915.2363	0.0	91.818184	89.74884	16.408834	95.30812	-2.1776204	675400	0.0047735455	5.7405252	4.7581736e-05	-5.5692816	0.82335293	-1.45510385e-05	472.64707708358765
614	46.140057	230.00461	952.50323	-168.12222	61.117645	90.66615	22.654718	95.81321	-95.57709	676500	-0.019916626	27.73525	-0.00084917434	-26.850796	0.8107364	7.886507e-07	473.3199191093445
615	63.052265	227.33815	882.7317	0.0	72.35714	88.20649	21.931215	95.98519	-34.60004	677600	0.033984	39.1639	-0.0001266487	-38.974155	0.8127873	-3.82645e-05	474.0041801929474
616	137.3437	307.10986	824.0622	0.0	167.5	87.38457	21.269672	95.993996	-15.842382	678700	-0.0002021744	2.624264	-0.0005414232	-2.5513048	0.8015532	-8.8464105e-05	474.69244599342346
617	270.56073	382.63065	811.6822	0.0	334.0	88.70132	19.552704	95.94506	-41.89269	679800	-0.02175554	3.5626562	-0.00026060082	-3.291715	0.84539354	-9.428149e-05	475.382119178772
618	91.68773	275.06317	916.87726	0.0	100.9	91.02332	14.137436	95.72935	-69.04428	680900	-0.017693993	9.876638	-0.00014209747	-9.678088	0.81053776	2.7478365e-05	476.0930459499359
619	936.6654	0.0	936.6654	936.6654	1000.0	91.813034	13.107642	95.925865	10.19368	682000	-0.017722424	2.1333854	-0.0003485065	-2.001827	0.8618218	-0.00018507811	476.7658700942993
620	151.07274	337.80893	906.43646	0.0	167.5	94.06378	9.089006	95.54628	-102.83511	683100	-0.03270162	10.390349	0.00015245378	-10.263478	0.841676	8.46004e-06	478.4988729953766
621	61.99713	214.76436	805.9627	0.0	77.84615	89.13389	17.075144	95.58117	-0.66025853	684200	-0.0025811426	4.3059387	-0.00030742562	-3.9961898	0.8483759	9.563213e-06	479.18669986724854
622	64.8713	233.89684	908.19824	0.0	72.35714	92.24357	12.056816	95.456566	-1.3822756	685300	-0.03856062	1.4501842	-0.00041906536	-1.3524518	0.81262344	-0.00025732856	479.8467700481415
623	178.62193	357.24387	893.1097	0.0	200.8	90.65958	13.402981	95.723145	-0.62947845	686400	-0.029634109	1.4267699	-0.00043228082	-1.2247128	0.7842818	-7.275492e-05	480.52981209754944
624	66.843605	241.00803	935.8104	0.0	72.35714	91.309006	16.42561	96.07849	-12.155584	687500	-0.015263095	2.8346653	0.0001894515	-2.7015743	0.7952142	6.81338e-06	481.17643094062805
625	765.56104	0.0	765.56104	765.56104	1000.0	86.31486	24.48132	96.0573	-60.805984	688600	-0.030336944	7.4030867	-0.0015269388	-7.1906962	0.83097327	0.000285429	481.85384583473206
626	75.08025	294.50885	941.91376	-191.1112	102.5	91.350784	21.476206	95.69313	-107.24822	689700	0.007832501	18.096485	0.00013518333	-17.487206	0.7975875	3.0053745e-06	482.542503118515
627	233.61111	404.6263	934.44446	0.0	250.75	93.25645	8.425465	95.789566	-1.2396424	690800	-0.036557797	1.6662372	-4.763156e-05	-1.4760612	0.81633115	6.4648825e-06	483.20400500297546
628	94.5894	285.3457	900.5019	-49.197254	112.111115	91.24853	15.057397	95.6821	-88.66943	691900	-0.019598166	14.869466	-0.00015329756	-14.54552	0.83324915	3.0253693e-06	483.8698751926422
629	72.97863	252.80539	948.72217	0.0	77.84615	90.15507	20.507822	96.02937	-83.512344	693000	-0.018632358	8.376946	-0.0016740784	-8.126131	0.82205003	0.00015229682	484.555783033371
630	465.68112	465.68112	931.36224	0.0	500.5	94.346146	5.4012327	95.99786	0.042953968	694100	-0.045676127	2.1899712	-0.000117756426	-2.0288744	0.8225765	-5.345182e-07	486.30333399772644
631	66.518814	230.42792	864.74457	0.0	77.84615	92.16882	12.311933	95.78681	-4.4358387	695200	-0.0176443	0.6436621	-0.00028240494	-0.536671	0.79116637	4.4456396e-05	486.9533989429474
632	208.69116	361.46368	834.76465	0.0	250.75	88.98179	17.114744	95.8791	-7.6030607	696300	-0.0027255223	2.9833674	-0.0014201847	-2.8468633	0.83617973	0.00011727572	487.63522005081177
633	147.34502	294.69006	736.7251	0.0	200.8	87.00476	22.731852	95.86298	-86.27648	697400	-0.017436994	10.475606	-0.00015637837	-10.276819	0.7978902	-9.696437e-05	488.31358098983765
634	88.50486	216.79175	619.534	0.0	143.71428	86.7504	24.659935	95.938896	-65.51037	698500	-0.017969303	93.015724	-0.00012984127	-91.98517	0.81253433	0.00045736964	488.9822099208832
635	221.57649	383.78177	886.30597	0.0	250.75	92.85892	12.070914	96.12614	-64.860756	699600	0.048539814	11.936334	-0.00027771667	-11.725089	0.7973078	9.422636e-05	489.655002117157
636	34.37543	164.85876	825.0103	0.0	42.625	91.031944	16.713427	96.00978	-4.3843927	700700	-0.016857069	10.898864	-0.00012091175	-10.598988	0.78414744	-0.00012927924	490.30834197998047
637	100.31635	283.7375	902.84717	0.0	112.0	93.73324	9.704976	95.8414	-1.6803396	701800	-0.025693202	4.8627	0.00011035055	-4.7119064	0.7707066	3.3745793e-05	490.96319913864136
